date;message_id;reply_to_msg_id;channel_name;channel_id;sender;sender_id;message;views;comments;reactions;channel_members_count;channel_url;reactions_total;forwarded;forwards;topic_title
2026-03-10 10:56:50+00:00;5756;;Анжела Петкова | ИИ на практике;1277008397;;-1;**шок в шоке все еще остается…**  пока я вчера была в спа и на массаже, оставила агента работать и **он сделал нам сайт на наш воркшоп ПОЛНОСТЬЮ САМ** ( и текст и верстку)😁😁😁   смотрите - https://anjelapetkova.pro/  что вам сказать, если вы сейчас не разберетесь в том, как устроены ии-агенты, их механику работы и не внедрите хотя б нескольких…  потом не жалуйтесь почему вы отстали от жизни, у вас мало времени и слишком много задач, пока другие делают х10 от того, что вы успеваете😂   так что жду вас 18 марта на воркшопе по ии-агентам, будем разбираться что да как устроено и сразу внедрять. подробнее информация [тут.](https://anjelapetkova.pro/);4388;31;{':red_heart:': 33, ':fire:': 23, ':high_voltage:': 7, ':thumbs_up:': 3};52877;https://t.me/anjela_p;66;0;51;
2026-03-10 07:10:06+00:00;5755;;Анжела Петкова | ИИ на практике;1277008397;;-1;**Внедрение ии-агентов оказалось не таким, как я себе это представляла...**  Обещала говорить всю правду, поэтому готовьтесь.   В прошлом году я всерьез задумалась над тем, что мне нужны еще одни руки, потому что контента становится больше, часов на это все так же уходит много, плюс рилсы все еще стоят на стопе.   **После выхода ClaudeCowork я:**  — каждый день выпускаю рилсы — оцифровала базу знаний — создала сайт (покажу вам) — продолжаю расти в тредс и в телеге (за последний месяц пробила 50000+ подписчиков, хотя до этого мы никак не могли сдвинуться с мертвой точки) — начала расти в инстаграме — фокус-группа все так же популярна и в эту предзапись мы сделали рекордное! количество продаж, кто вписался за 2 месяца до старта.  — не наняла дополнительного человека 😁 Нас все так же трое.   **Почему так, спросите вы?**  1. Сделала помощницам агента по контенту: тредс, рилс. Одна кнопка, 15 минут и контент на неделю вперед готов  2. Внедрила в работу проставление задач и их выполнение. Теперь после планерок нам приходит в телегу список задач  3. Я зарекомендовла себя с помощью своих продуктов, как человека, который не продает воздух. Фокус-группа уже 15 поток, участников все прибавляется, к нам приходят по сарафану.  4. Чаты фокус-групп, которые я оцифровала с помощью агентов, дали мне огромный буст в лучшем понимании моей ЦА и что ей нужно.  5. Меня блогеры друзья пригласили в поездку в Японию и отдельно пригласили выступить на форуме. Без ии агентов мы бы фиг все успели по новым продуктам.   ———  И да, подводя итоги я реально не ожидала, что ии-агенты дадут мне тааааак много, а это только первый месяц работы);4390;5;{':fire:': 66, ':red_heart:': 29, ':clapping_hands:': 16, ':beaming_face_with_smiling_eyes:': 1};52877;https://t.me/anjela_p;112;0;45;
2026-03-09 13:34:15+00:00;5754;;Анжела Петкова | ИИ на практике;1277008397;;-1;Я: так у Анжелы новый пост про агентов, похоже скоро будет продажа. Настя, не ведись. Тоже я после второго поста: нужно освободить день под многочасовой зум. Потому что я уже тоже В ДЕЛЕ 🫣🤣;4281;3;{':beaming_face_with_smiling_eyes:': 19, ':fire:': 10, ':red_heart:': 2, ':clapping_hands:': 1};52877;https://t.me/anjela_p;32;1;2;
2026-03-09 12:30:01+00:00;5753;;Анжела Петкова | ИИ на практике;1277008397;;-1;Я в деле.  п.с. Не учиться у Анжелы- одна из самых больших ошибок в наше время.;4301;0;{':red_heart:': 10, ':fire:': 9, ':beaming_face_with_smiling_eyes:': 5, ':thumbs_up:': 2, ':clapping_hands:': 1};52877;https://t.me/anjela_p;27;1;2;
2026-03-09 12:12:40+00:00;5752;;Анжела Петкова | ИИ на практике;1277008397;;-1;Я в деле 🤌🏼;4357;0;{':red_heart:': 9, ':high_voltage:': 3};52877;https://t.me/anjela_p;12;1;2;
2026-03-09 11:59:28+00:00;5751;;Анжела Петкова | ИИ на практике;1277008397;;-1;"**Самая дорогая ошибка 2026 года **— __думать, что ты уже ""в теме"" ИИ, раз научился им пользоваться__.   Вот что на самом деле изменилось прямо сейчас.  **ИИ агенты теперь автономно работают за 20$ в месяц, выполняя 10+ задач**, на которые раньше бы требовались 20+ рабочих часов   Да, ChatGPT и Claude в режиме чата сильно ускорили нашу работу за эти годы.   Текст, который писался полдня - теперь 30 минут.  Продающие смыслы, которые придумывались часами - теперь 10 минут.  **Но мечта «РЕАЛЬНО делегировать рутину», так и осталась**. Потому что нейронки всё равно приходилось направлять.   Сам открыл, сам написал, сам проверил, сам скопировал. Каждую задачу  отдельным запросом. ИИ ускорил тебя, но ты всё равно остался главным исполнителем.   И это отнимало время.  Теперь это меняется.   Наше будущее теперь неразрывно связано с ИИ-агентами и это открывает 100500 возможностей, которые мы еще даже не в силу осознать.   **Представь ты открываешь Claude Cowork…**  1. **Нажимаешь первую кнопку **и из твоего зума/видео/поста рожадется по одной кнопке еще 16 единиц контента для соц.сетей  2. **Нажимаешь вторую кнопку** и на каждую необходимую единицу контента сразу простраивается воронка с кодовыми словами и переходами, лидмагнитами и статьями, что прямо увеличивает конверсию в продажи.  3. **Нажимаешь третью кнопку** и после каждого созвона у тебя автоматически готовы все договорённости, задачи для команды или коммерческое предложение для клиента.   И пока они работают на тебя, ты занимаешься своими делами, завтракаешь, пьешь кофе, ходишь в зал или придумываешь идеи для новых масштабов.   Так что те, кто встроит агентов в свои процессы сейчас, через **пару месяцев будут работать совсем в другом ритме **и с другими результатами.   Это не будущее. Это то, что уже работает, я месяц живу в таком режиме и ахриневаю — и именно это я покажу на **воркшопе 18 марта.**  🔥 За **3 часа** ты настроишь себе 3 агентов с моими готовыми наработками внутри и у тебя появятся те самые 3 волшебных кнопки, после которых задачи с контентом, воронками и обработкой зумов будут решаться по одному клику  И это все максимально просто, без кодов и айтишников за 1000$.   👉🏻 Уйдёшь c воркшопа не с конспектом, а с внедренными работающими инструментами, которые начнут экономить тебе время уже в этот же день.  Все подробности того, что внутри и участия [здесь.](https://t.me/agent_workshop_bot?start=start)  __П.С. Стоимость участия символическая и на рынке вы нигде не увидите такие цены за трех готовых ии-агентов с моими скиллами, каждые из которых могли бы стоить в несколько раз дороже, чем сама стоимость за участие😁__";4395;22;{':fire:': 40, ':red_heart:': 23, ':thumbs_up:': 11, ':crying_face:': 1};52877;https://t.me/anjela_p;75;0;72;
2026-03-09 08:35:15+00:00;5750;;Анжела Петкова | ИИ на практике;1277008397;;-1;А можно просто ссылку на оплату, а то уже ощущение, что все пропустила😁;3851;1;{':beaming_face_with_smiling_eyes:': 21, ':red_heart:': 13, ':high_voltage:': 4, ':thumbs_up:': 1};52877;https://t.me/anjela_p;39;1;2;
2026-03-09 08:33:17+00:00;5749;;Анжела Петкова | ИИ на практике;1277008397;;-1;По такой же механике можно делать автоматически коммерческие предложения под клиента, конспекты уроков, рекомендации клиентам на внедрение, список сообщений на дожим после продающего звонка и тд....  Вы прикиньте, НАСКОЛЬКО это удобно;3795;0;{':thumbs_up:': 18, ':fire:': 17, ':red_heart:': 4, ':star-struck:': 2, ':beaming_face_with_smiling_eyes:': 1};52877;https://t.me/anjela_p;42;0;17;
2026-03-09 08:30:22+00:00;5748;;Анжела Петкова | ИИ на практике;1277008397;;-1;MediaMessage;4292;;;52877;https://t.me/anjela_p;0;0;46;
2026-03-09 08:30:22+00:00;5747;;Анжела Петкова | ИИ на практике;1277008397;;-1;MediaMessage;4430;;;52877;https://t.me/anjela_p;0;0;46;
2026-03-09 08:30:22+00:00;5746;;Анжела Петкова | ИИ на практике;1277008397;;-1;MediaMessage;4276;;;52877;https://t.me/anjela_p;0;0;46;
2026-03-09 08:30:21+00:00;5745;;Анжела Петкова | ИИ на практике;1277008397;;-1;MediaMessage;4127;;;52877;https://t.me/anjela_p;0;0;45;
2026-03-09 08:30:21+00:00;5744;;Анжела Петкова | ИИ на практике;1277008397;;-1;За 1 клик я получаю:  - зафиксированные задачи со сроками и исполнителями  - эти задачи отправляются каждому ответственному в Telegram Bot и фиксируются в общей доске в Notion  - подробный файл со всеми тезисами, фразами, нюансами и пояснениями, которые мы обсудили на звонке  🪄 Это я просто отправляю автоматическую транскрипцию от Zoom в ии агента и дальше он сам....)))  Использую этого ии агента после КАЖДОГО звонка и офигеваю от того, насколько это УДОБНО и больше ничего не теряется  Пример как это выглядит показала на скринах🔥;4100;0;{':fire:': 20, ':red_heart:': 15, ':clapping_hands:': 5};52877;https://t.me/anjela_p;40;0;45;
2026-03-09 08:18:29+00:00;5743;;Анжела Петкова | ИИ на практике;1277008397;;-1;я еще не договорила..... дайте хотя бы покажу своего самого используемого агента...;4141;0;{':fire:': 22, ':red_heart:': 10, ':clapping_hands:': 2, ':beaming_face_with_smiling_eyes:': 2};52877;https://t.me/anjela_p;36;0;4;
2026-03-09 08:10:09+00:00;5742;;Анжела Петкова | ИИ на практике;1277008397;;-1;Да, к чему эти долгие прогревы. Я человек простой. вижу, что что-то интересное) готов вписаться;4218;1;{':beaming_face_with_smiling_eyes:': 14, ':thumbs_up:': 6, ':fire:': 4, ':red_heart:': 2};52877;https://t.me/anjela_p;26;1;2;
2026-03-08 11:37:01+00:00;5741;;Анжела Петкова | ИИ на практике;1277008397;;-1;нихера себе;5646;3;{':red_heart:': 5};52877;https://t.me/anjela_p;5;1;3;
2026-03-08 10:54:56+00:00;5740;;Анжела Петкова | ИИ на практике;1277008397;;-1;честная реакция продюсеров, кто сделал 2млн$+ на контенте, на результаты моего ии агента по контенту   (я прогнала 1 их эфир и сделала им втихаря кучу единиц контента за 1 нажатие кнопки, буквально)  ps я не ожидала такой реакции, посмотрите;5866;3;{':red_heart:': 35, ':fire:': 13, ':star-struck:': 4, ':high_voltage:': 1, ':face_screaming_in_fear:': 1, ':crying_face:': 1};52877;https://t.me/anjela_p;55;0;22;
2026-03-08 07:30:47+00:00;5739;;Анжела Петкова | ИИ на практике;1277008397;;-1;⬆️что обсуждают девочки на 8 марта)))  ИИ ассистент Софи (который она создала по нашей методике) увеличил клиентам конверсию в продажу (на первых тестах психолог провел 2 зума и 2 клиентов сразу закрыл на 1100$)  Софи - мой главный провокатор, уже 3 недели торопит делать больше материалов по агентам, чтобы купить😂;5586;2;{':red_heart:': 29, ':fire:': 21, ':beaming_face_with_smiling_eyes:': 16, ':high_voltage:': 7};52877;https://t.me/anjela_p;73;0;5;
2026-03-08 07:30:30+00:00;5738;;Анжела Петкова | ИИ на практике;1277008397;;-1;MediaMessage;5293;0;{':red_heart:': 21, ':fire:': 6, ':beaming_face_with_smiling_eyes:': 6};52877;https://t.me/anjela_p;33;0;4;
2026-03-07 09:39:49+00:00;5737;;Анжела Петкова | ИИ на практике;1277008397;;-1;"**На рынке** **ИИ произошла РЕВОЛЮЦИЯ, а большинство этого даже не заметили** (часть 2)  **Я не могла поверить своим глазам. ** 8 часов работы c ИИ против 20 минут у агента. Я такой разницы не видела с момента, когда впервые попробовала ChatGPT в 2022-м...  Знаете, что меня пугает больше всего?  **Мы ещё даже не можем нормально представить, что станет возможным, потому что ограничены в своих фантазиях. ** Прямо сейчас открывается:  → Один человек с агентом делает работу команды из 5 человек → Задачи, которые лежали годами решаются за один вечер → Малый бизнес получает инструменты, которые раньше были только у корпораций → 85% рутины реально уходит. Остаётся только 1 раз тыкнуть на кнопку, а не переходить в кучу разных чатов.   Всё это растёт настолько быстро, что разрыв между теми, кто начал сейчас, и теми, кто ждёт ""пока разберусь получше"" увеличивается каждую неделю.  **Не каждый год. Каждую неделю.**  Узнаёшь себя? __— Надо бы систематизировать базу знаний... — Надо бы делать больше контента, но рук нет... — Надо бы структурировать всё с созвонов... — Надо бы делать рилсы, карусели, посты — всё сразу... — Надо бы, надо бы, надо бы...__  Это не проблема мотивации. Вы это не делаете не потому что не хотите, а потому что это нудно, долго и некому делегировать.  Расскажу вам, как это выглядит в реальной жизни, а не в рекламе.  Я год не могла оцифровать базу знаний фокус-группы. Позавчера агент написал себе программу и обработал ВСЕ рабочие чаты, в некоторых 7к+ сообщений. Собрал по каждому человеку профиль: кто, с чем пришёл, что внедрил, как изменился.  Мы бы это делали месяцами. Буквально месяцами. **Вот что значит ""нейросети наконец получили руки"".**  **Что реально умеет Claude Cowork прямо сейчас:** → Может сам может позвать нужный инструмент. Не один, а десять параллельно. → Работает по расписанию, если вы ему об этом скажете. → Управляет браузером, открывает сайты, читает страницы, собирает информацию. → Работает с твоими файлами. Читает, редактирует, создаёт документы прямо там. → Подключается к Notion, Telegram, Google Drive.   А мы смеёмся над мамами и бабушками, которые не знают куда нажать 😁 Показываем им кнопку по три раза, вздыхаем. Но лет через 10 наши дети будут так же смеяться над нами, если мы сейчас не поймём, что происходит.  Те, кто активно стал использовать ChatGPT в первые месяцы получили фору в 2-3 года. Те, кто поймёт агентов сейчас получат 10 лет форы.  В понедельник расскажу, к чему готовилась месяц и какую шалость задумала) И конечно же буду показывать простые рабочие способы применения.";6348;13;{':red_heart:': 128, ':fire:': 79, ':high_voltage:': 25, ':thumbs_up:': 17, ':beaming_face_with_smiling_eyes:': 6};52877;https://t.me/anjela_p;255;0;104;
2026-03-06 09:13:26+00:00;5736;;Анжела Петкова | ИИ на практике;1277008397;;-1;**Честно, я в шоке (если мягко выражаться) **  Смотрите что только что сделал мой агент по контенту.  Я закинула ему транскрипцию одного зума. Ушла, вернулась и он сделал:  — 6 сценариев для Reels  — 2 карусели с готовыми текстами для карточек  — 3 коротких поста  — 2 длинных поста  — 2 серии Stories  — 8 цитат  — 1 статью  Итого: 16 единиц контента из одной транскрипции, которые он сделал полностью сам🤯  В скринкасте все показываю,  посмотрите какие результаты он выдает 🔥  Для сравнения — чтобы получить столько же с обычным ассистентом в ChatGPT, нужно минимум 9 запросов руками и 30 минут мониторить чат. И это если у вас уже всё настроено.  А ещё ему можно кинуть сразу 10 транскрипций. Он пойдёт обработает каждую по частям. Можно запустить параллельно в трёх диалогах. **Понимаете разницу масштаба?**  Хотели бы себе такого агента по контенту?😁  получить доступ к нему можно [здесь.](https://t.me/anjela_p/5751);6618;21;{':fire:': 131, ':red_heart:': 42, ':star-struck:': 13, ':clapping_hands:': 11, ':party_popper:': 3};52877;https://t.me/anjela_p;200;0;139;
2026-03-06 02:49:39+00:00;5735;;Анжела Петкова | ИИ на практике;1277008397;;-1;Ого, уже 51.8 тысяч человек в канале. Я помню время когда здесь было 2900 человек. Крутой результат. Скоро будет 100 т;5911;4;{':red_heart:': 53, ':thumbs_up:': 25, ':clapping_hands:': 12, ':fire:': 9, ':high_voltage:': 1, ':beaming_face_with_smiling_eyes:': 1};52877;https://t.me/anjela_p;101;1;4;
2026-03-05 12:44:20+00:00;5734;;Анжела Петкова | ИИ на практике;1277008397;;-1;Это просто мечта для меня, особенно сейчас когда я жду ребенка и не могу уже подолгу проводить время за компом;6001;0;{':thumbs_up:': 20, ':red_heart:': 8, ':crying_face:': 3};52877;https://t.me/anjela_p;31;1;5;
2026-03-05 11:44:39+00:00;5733;;Анжела Петкова | ИИ на практике;1277008397;;-1;"**На рынке** **ИИ произошла РЕВОЛЮЦИЯ, а большинство этого даже не заметили** (часть 1)  3 года назад вышел ChatGPT и это стало на столько значимым событием для всех людей и рынка, что это изменило правила игры.   Сейчас мы с вами снова наблюдаем прорыв в технологиях из-за чего правила игры поменяются в х10 раз. И те, кто сейчас это упустит, отстанут от других лет на 5.   Но для начала вернемся в 2022 год... год, когда анонсировали ChatGPT.  Что вы почувствовали, когда впервые его увидели?  Первая реакция:__ ""Очередная игрушка для технарей."" ""У меня свой стиль, нейросеть не передаст"" ""Очередной хайп, как NFT, забудут через месяц""__  **А потом попробовали и офигели **😁  __Когда он за 30 секунд написал текст, на который вы бы потратили пол дня... Когда он достал все страхи вашей ЦА, а потом сделал контент-план на основе этого анализа... Когда он стал вашим коллегой, который не спит, не ест, не берет больничные...__  Вы поняли, что сможете переложить рутинные задачи на ии, и почувствовали облегчение, восторг, магию.   **И вы это помните**, **вы видели эту границу.**  Те, кто понял, что нейросети - это будущее и начал внедрять их в первые месяцы, получил фору в 2-3 года перед остальными.  ——— Перенесу вас 2024-2025 год Запросы людей начали расти и появились такие желания:  __""Вот бы он мог делать всё **сам**. Без моих 50 промптов. Без копипаста между окнами. Без того, чтобы я сидела и руководила каждым его шагом.""__   ——— 2026 год. Наше время. Случилась РЕВОЛЮЦИЯ  За последний месяц произошло то, о чём все мечтали 3 года. То, что казалось ""когда-нибудь в будущем"" случилось ПРЯМО СЕЙЧАС.  По всему миру резко начали выпускать agentic mode. Anthropic, OpenAI, Google.  **И теперь ваша утренняя рутина будет выглядеть примерно так: ** Вы просыпаетесь, пишете агенту ОДНО сообщение:  __""Возьми вчерашний зум. Сделай из него: 3 поста, 2 карусели с текстами для карточек, 5 сценариев Reels, статью для блога. Всё сохрани в отдельные файлы.""__  Оставляете ноутбук, идёте завтракать, делаете тренировку, принимаете душ. Возвращаетесь через час. Всё. Готово.  **Как видите, это не ""немного улучшили текстовую модель"".**  Это тот же скачок, что был от калькулятора к смартфону. Раньше автоматизация требовала программистов, API, интеграций, недель работы, больших денег.   ——— Это новая реальность. И у вас есть выбор, что делать дальше.   Немного упрощу вам задачу и выпущу 2 часть, где подробнее расскажу про агентов. В чем преимущества? Какие новые термины появились? Кому это нужно (спойлер: всем).   __P.S. Если вы дочитали этот пост до конца, вы уже НЕ в числе тех, кто пропустил.__ __Теперь главное __- __не упустить момен**т**__**.**";6556;5;{':fire:': 206, ':red_heart:': 122, ':clapping_hands:': 41, ':thumbs_up:': 19, ':beaming_face_with_smiling_eyes:': 1};52877;https://t.me/anjela_p;389;0;83;
2026-03-04 13:02:01+00:00;5732;;Анжела Петкова | ИИ на практике;1277008397;;-1;Интересно будет твое мнение послушать относительно openclaw Пока видела, что неадекватно дорогие токена для большинства задач и вопросики с безопасностью;5535;1;{':fire:': 11, ':red_heart:': 8, ':beaming_face_with_smiling_eyes:': 2, ':face_screaming_in_fear:': 1, ':crying_face:': 1, ':party_popper:': 1};52877;https://t.me/anjela_p;24;1;6;
2026-03-04 10:01:54+00:00;5731;;Анжела Петкова | ИИ на практике;1277008397;;-1;всё! Раз уже Анжела месяц была в норе, то точно увидим скоро сокровища!;5485;0;{':clapping_hands:': 14, ':red_heart:': 11, ':face_screaming_in_fear:': 5, ':high_voltage:': 2, ':beaming_face_with_smiling_eyes:': 2};52877;https://t.me/anjela_p;34;1;2;
2026-03-04 09:51:59+00:00;5730;;Анжела Петкова | ИИ на практике;1277008397;;-1;"**я месяц держала это в себе...**  [7 февраля я написала пост про OpenClaw](https://t.me/anjela_p/5616) и его ""сомнительные возможности"". И с тех пор провалилась в кроличью нору и не выходила 😂  я всё это время пребываю в сильной эйфории от того, какие изменения происходят в мире искусственного интеллекта  и какие возможности открываются перед обычными «смертными людьми😁», которые обладают  0% техническими знаниями  эти 30 дней были в режиме настоящего задрота. Тестировала, смотрела, где хайп, а где правда... и за это время начала получать **ВАУ** результаты.   завтра начну рассказывать, что же такого сейчас происходит с ИИ, если вы еще не осознали  Но будущее, о котором все мечтали, настало…";5690;9;{':red_heart:': 64, ':fire:': 43, ':star-struck:': 14, ':face_screaming_in_fear:': 1};52877;https://t.me/anjela_p;122;0;19;
