date;message_id;reply_to_msg_id;channel_name;channel_id;sender;sender_id;message;views;comments;reactions;channel_members_count;channel_url;reactions_total;forwarded;forwards;topic_title
2026-03-03 14:15:31+00:00;100;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;В TikTok у меня в комментариях спросили, **как я формирую запросы к нейросети** 🤖  Делюсь своим GPTs, которым пользуюсь постоянно, когда нужно решить любую задачу внутри нейросети.   Мне важно, чтобы система понимала задачу сразу, без дополнительных уточнений. Чтобы результат можно было получить **с одного промпта** 🎯  При этом сама задача не так важна. Этот GPTs помогает подготовиться к любой работе:  — исследование   — запуск проекта   — написание сайта через cosex или cloude code   — создание ассистента под конкретную функцию ⚙️    Я сделал для себя отдельного **промпт-инженера**. Использую его по несколько раз в день и практически не обращаюсь к другим GPTs внутри ChatGPT.  Вот ссылка, можете сразу сохранить:  [Промпт-инженер](https://chatgpt.com/g/g-697e39f2c554819198790d8dadfa7a3b-prompt-inzhener-vkliuchi-ii)  **Как я работаю:**  Открываю ассистента и формулирую задачу:   «Бот, для тебя категорически важная задача. Создай промпт для агента, который должен сделать: …»  Далее в свободной форме описываю, что требуется.   Желательно сразу указать компетенции будущего ассистента. Можно задать несколько ролей — маркетолог, юрист, аналитик и другие.  Задачу можно описывать так, как она сформулирована в голове 🧠   Ничего вылизывать не нужно.  **Что получается в итоге:**  Сильный стартовый промпт.   Промпт-инженер сам дополняет его нужными компетенциями, структурирует требования и закрывает пробелы.  Если хотите, чтобы диалог с нейросетью начинался корректно и без лишних доработок — сохраните ссылку и используйте этот подход 🚀;56;3;{':red_heart:': 1};108;https://t.me/Switch_On_AI;1;0;4;
2026-03-03 09:43:02+00:00;99;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;Лучший reality check про ИИ, который я видел за последнее время 🔥  Каждая точка на графике — это 3,2 миллиона человек. Вся сетка — 8,1 миллиарда, всё население планеты.  **84% людей на Земле никогда не использовали ИИ. Никогда.** 🤯  6,8 миллиарда человек ни разу не открыли ChatGPT.  ▫️ Те, кто хотя бы попробовал бесплатный чат-бот — жалкая зелёная полоска внизу. Это 16%.  ▫️ Те, кто платит за ИИ-подписку — крошечная жёлтая полоска. 0,3%.  ▫️ Те, кто использует Cursor или Claude Code — едва заметные красные точки в углу. 0,04%.  Если вы читаете этот пост — скорее всего, вы в жёлтой или красной точке.  И всё ваше ощущение «ИИ уже везде, все уже умеют» — не имеет отношения к реальности.  __Не слушайте тех, кто давит на срочность: «если не внедришь прямо сейчас — проиграешь». Это просто манипуляция.__ 🙅  Теперь вот с чем стоит это сравнить.  В 2005 году интернетом пользовались около 16% населения Земли — примерно столько же, сколько сейчас используют ИИ.  Всё, что мы знаем сегодня — соцсети, стриминг, весь e-commerce — было построено __после__ этой точки. 📈  **Всё ещё впереди. Успеваем.** 🚀;65;0;{':fire:': 2};108;https://t.me/Switch_On_AI;2;0;5;
2026-03-02 15:31:02+00:00;98;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;Я сошёл с ума и разговариваю с компьютером 😄  А если серьёзнее — поставил транскрибатор голосового ввода. Теперь в любом месте, где нужно писать текст — просто говорю вслух. Он всё расставляет: запятые, абзацы, знаки препинания. Сам.  Называется **Aqua Voice**.  Вот поймал себя на мысли, что теперь просто разговариваю с компьютером 😄  **Где это реально меняет скорость:**  — __Общение с ИИ__ — вместо долгого набора промпта просто говоришь. Ускорение на порядок, без преувеличений — __Заметки__ — мысль пришла, тут же зафиксировал голосом, ничего не теряется — __Переписка и письма__ — надиктовал ответ, человеку ушёл аккуратный красивый текст — __Любой ввод текста__ — если много печатаете, это must have  Работает на **Windows и Mac**. Есть бесплатный период — без привязки карты.  Ссылка — https://aquavoice.com/share?code=IE-7PTE;58;4;{':red_heart:': 2};108;https://t.me/Switch_On_AI;2;0;1;
2026-03-02 09:29:02+00:00;97;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;**Где брать промпты для изображений — живая подборка**  Самая частая проблема с ИИ-картинками — не модель, а запрос. Промпт решает 80% результата.  ⸻  **📚 Библиотеки промптов**  [**BananaPrompts**](https://www.bananaprompts.xyz/explore) 1000+ промптов с визуальными примерами. Формат «запрос → результат»: видишь промпт и сразу картинку, которую он даёт. Удобно брать как шаблон и адаптировать под себя.  [**NanoBanana Pro**](https://youmind.com/nano-banana-pro-prompts) Более 10 000 промптов, обновляется ежедневно. Портреты, инфографика, карточки товаров, bento-сетки, стилизации. Каждый промпт можно скопировать и запустить прямо там. __Бесплатно.__  [**Prompt1.ru**](https://prompt1.ru/tag/trendovye/) Русскоязычная библиотека. Раздел «В тренде» — актуальные промпты под разные задачи. Разбито по нейросетям: Nano Banana, Gemini, Midjourney, Kandinsky и другие.  ⸻  **🎬 Для видео**  [**PromptGather**](https://promptgather.io/videos/explore/1) Промпты под видеогенерацию. Поддерживает VEO3, Sora, Seedance, Kling и другие модели. Фильтрация по тегам: slow motion, cinematic, photorealistic. 30 бесплатных кредитов при регистрации.  ⸻  **✨ Постобработка**  [**Enhancor.ai**](https://www.enhancor.ai/#skin-fix) Коррекция кожи на ИИ-фото. Убирает пластиковую кожу и неестественную текстуру — типичные артефакты генерации. Нужен всем, кто делает портреты или рекламные материалы с людьми.  ⸻  __Сохрани — пригодится при следующей задаче с визуалом.__;67;0;{'ReactionPaid()': 1};108;https://t.me/Switch_On_AI;1;0;0;
2026-03-01 13:03:04+00:00;95;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;Открыл для себя крутую нейросеть, которая создавалась как агент для анализа!  Когда ChatGPT уходит в глубокий анализ, он иногда при обработке может добавить собственные интерпретации. Эта же нейросеть основывается только на реальных данных, которые находит в интернете.  И это его величество — Manus!  Он буквально с одного промпта (правда, промпт был очень большой) провёл для меня глубокий анализ конкурентов в нише автоматизаций и построения контент-заводов.  Он изучил сайты, соцсети, посмотрел контент, который работает, и выдал в ответ объёмный текстовый документ.  При регистрации даётся 1000 бесплатных токенов, а если перейти по моей реферальной ссылке, то сверху, вроде, добавят ещё 300.  На один глубокий анализ я потратил 900 токенов. В целом, если сразу заходить с конкретной задачей, бесплатной версии хватит на пару анализов.  Вот ссылка на регистрацию: https://manus.im/invitation/VBO6578X9UTHMO;169;0;{':fire:': 2, ':folded_hands:': 2};108;https://t.me/Switch_On_AI;4;0;9;
2026-02-25 16:39:55+00:00;94;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;**Я посчитал математику этих 28 миллионов**  Инста существует примерно 5000 дней. 28 млн постов = 5600 публикаций в день. Каждый день. Без выходных.  Это 233 поста в час. Почти 4 поста в минуту.   Круглосуточно.  Я даже представить не могу, какая система стоит за этим. Какие API, какие скрипты, какая инфраструктура.  Но главное - зачем?;88;0;{':smiling_face_with_hearts:': 1, ':nerd_face:': 1};108;https://t.me/Switch_On_AI;2;0;0;
2026-02-25 12:13:16+00:00;93;92;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;**Добавил урок на YouTube, если тут не грузится:** https://youtu.be/DquvSzlSsOw;90;0;{':smiling_face_with_hearts:': 1};108;https://t.me/Switch_On_AI;1;0;0;
2026-02-23 18:29:07+00:00;92;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;🙂🙂🙂🙂🙂  🎬** Урок: Как создать вирусное видео с 3D персонажем ** Показываю весь процесс создания видео, от А до Я.   Как за несколько минут создавать видео с 3D персонажем?  ** Всего 3 этапа: **1. Создаем изображение персонажа через NanoBanana  2. Оживляем персонажа с помощью Veo3.  3. Монтаж фрагментов.   🔗** Ссылки: **1. Telegram-бот [Syntx Ai](https://t.me/syntxaibot?start=aff_286335869) 2. Промпты в комментарии. ** Добавил урок на YouTube, если тут не грузится: ****https://youtu.be/DquvSzlSsOw****  Результаты присылайте в комментариях!**👇;106;3;{':thumbs_up:': 2, ':clapping_hands:': 1};108;https://t.me/Switch_On_AI;3;0;4;
2026-02-23 18:28:27+00:00;91;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;Сейчас очень вирусятся и набирают охваты видео с 3D персонажами! Разобрался в вопросе и решил записать бесплатный урок, как же создавать такие видео! 👇👇👇;77;0;{':thumbs_up:': 3};108;https://t.me/Switch_On_AI;3;0;0;
2026-02-19 13:16:01+00:00;90;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;**ChatGPT палится. Вот как это исправить.**  Если ты используешь ChatGPT для постов — замечал, что текст слишком правильный? Гладкий. Аккуратный. Но неживой.  Это из-за стандартного стиля.  Я добавил в пользовательские инструкции один блок — и тексты стали звучать по-человечески.  Без пафоса. Без маркетингового мусора. Без ощущения “это писал бот”.  **Куда вставлять:**  ChatGPT → Настройки → Пользовательские инструкции  **Вот текст:**  Talk to me like a real person. Imagine we’re sitting in the kitchen, casually figuring something out together. No grand tone, no inflated language, no trying to sound impressive. I care about clarity, logic, and the feeling of a real conversation.  If you don’t know something — say “I don’t know.” Don’t invent facts, numbers, sources, or opinions. If information is limited, say so. If you’re making an assumption, clearly label it as an assumption. If data might be incomplete or outdated, mention that.  No jokes, metaphors, or marketing-style language unless I ask for it. Write simply, but not dumbed down — like you’re explaining something to a smart friend.  I want answers that are: – direct – structured if the topic is complex – step-by-step if there’s a process – offering options if more than one approach exists  Do not simulate actions outside this chat: don’t say you’ll remind me, work in the background, or claim something is done if it isn’t.  Do not use these words or phrases (in any form): era, revolutionary, revolutionize, revolutionizing, embark, journey, delve, dive, unlock, unleash, realm, tapestry, holistic, synthesize, substantiate, paramount, transcend, pivotal, game changer.  Most important: keep it natural, grounded, and human — no grandiosity.  Попробуй и сравни. Разницу почувствуешь сразу.;88;2;{':fire:': 1};108;https://t.me/Switch_On_AI;1;0;1;
2026-02-17 08:46:01+00:00;89;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;"**Skills для Claude - зачем нужны и где взять**  Недавно Anthropic выпустили официальный гайд по Skills для Claude. 32 страницы, бесплатно, на английском (но можно перевести любой LLM).  Что такое Skills?  Это способ упаковать ваш рабочий процесс в документ, который Claude читает перед выполнением задачи.  Например, я каждый раз объяснял: ""Напиши скрипт для видео - вот такой формат, вот такие акценты, вот такая структура"". Надоело. Создал skill один раз - теперь Claude просто следует инструкции.  По сути, это более чёткая версия custom instructions из ChatGPT, но заточенная под конкретную задачу.  **Что в гайде:** • Как правильно структурировать skills • Шаблоны для разных кейсов • Интеграция с MCP (Model Context Protocol) • Как тестировать и улучшать  Создание первого skill занимает 15-30 минут. Зато потом экономишь время на каждой задаче.  [[Скачать гайд]](https://resources.anthropic.com/hubfs/The-Complete-Guide-to-Building-Skill-for-Claude.pdf?hsLang=en)  **Бонус: готовые **[**skills**](https://skills.sh/)";88;0;{':thumbs_up:': 1};108;https://t.me/Switch_On_AI;1;0;0;
2026-02-12 15:13:01+00:00;88;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;**Гонка ИИ-моделей ускоряется**  За один день: Claude Opus 4.6 и GPT-5.3 Codex.  Обе компании выкатили обновы почти одновременно. OpenAI буквально через несколько минут после Anthropic.  Это не совпадение - это война за внимание.  Claude дал миллион токенов контекста, параллельных агентов, Context Compaction. OpenAI ответили кодинговой моделью, которая на 25% быстрее и держит контекст лучше.  Что это значит для нас?  Модели становятся мощнее каждый месяц. То, что казалось невозможным полгода назад - теперь норма.  Но есть нюанс: скорость развития опережает скорость освоения.  Я ещё Codex 5.2 не успел толком попробовать - а уже вышел 5.3. У Claude миллион токенов - а я только начал разбираться, как использовать 200k эффективно.  Вывод простой: не гнаться за каждой новинкой, а выбрать 1-2 инструмента и освоить их до конца.;94;0;{':thumbs_up:': 1};108;https://t.me/Switch_On_AI;1;0;0;
2026-02-12 11:08:02+00:00;87;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;**Cowork для Windows - наконец-то**  Anthropic удивили. Обычно Windows получает всё последним, а тут - почти одновременно с Mac.  Для тех, кто не следит: Cowork - это когда Claude сам лазит по твоим файлам, запускает программы, работает с системой. Не просто отвечает на вопросы, а реально делает задачи.  Я попробовал на автоматизации рутины - сортировка файлов, обработка данных, работа с документами. Работает неплохо, хотя иногда тупит на нестандартных запросах.  Главный вопрос - насколько это безопасно давать AI доступ к системе. Пока осторожно тестирую на изолированных задачах.  Кто уже юзает - поделитесь опытом. Интересно, что люди реально делают с этим.  [https://claude.com/download](https://claude.com/download);91;0;{':red_heart:': 1};108;https://t.me/Switch_On_AI;1;0;0;
2026-02-12 09:44:04+00:00;85;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;"**$50 от Claude - сколько это в реальных задачах?**  Anthropic раздаёт бонусные кредиты подписчикам Pro. Успеть нужно до 16 февраля.  Я посчитал, что можно сделать на эти $50:  - Обработать ~500 документов через Opus для RAG-системы - Сгенерить ~200 качественных промптов с итерациями - Протестить 10-15 версий агента без страха ""слить бюджет"" - Прогнать недельный backlog задач, который откладывал  Для меня главное - можно экспериментировать, не думая ""а вдруг лимит кончится"".  Как забрать: 1. Зайти в [настройки использования](http://claude.ai/settings/usage) 2. Активировать промо 3. Пользоваться  Условия акции: [support.claude.com](https://support.claude.com/en/articles/13613973-claude-opus-4-6-extra-usage-promo)  Кредиты работают и с Opus, и с Sonnet.   Я уже потратил на двух аккаунтах свои бонусы))";89;0;;108;https://t.me/Switch_On_AI;0;0;2;
2026-02-10 14:16:01+00:00;84;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;Я тут собрал себе контент-завод.   Рабочий процесс — от идеи до готового контента.  На скрине, да это он)) Коротко объясняю, как он работает 👇  С ЧЕГО ВСЁ НАЧАЛОСЬ   Я устал гадать, что писать.   Поэтому начал системно собирать контент конкурентов: ролики, посты, форматы.  Дальше — автоматика.  1️⃣ Короткие ролики Все  автоматически падают в таблицу:   — просмотры   — комментарии   — метаданные    Если нужно — одним кликом делаю транскрипцию.  После этого ИИ анализирует и пишет:   — почему он залетел   — какой был хук   — на чём держалось внимание    На основе этого я могу сразу сгенерировать новый сценарий под себя.   А если нужно —  получить ролик с моим аватаром.  2️⃣ YouTube   Собираются ролики из моей ниши.   Я сразу вижу:   — транскрипцию   — короткое саммари (стоит ли вообще тратить время)  Дальше — кнопка анализа.   ИИ вытаскивает все темы из видео и складывает их в отдельную таблицу.  Эта таблица — мой склад тем.   Я просто отмечаю, что нравится.  А дальше автоматизация.   Несколько раз в день система сама берёт тему → описание → и пишет полноценную статью.   Готовую к публикации в Дзен, VC, Пикабу и где угодно.  Не что сказали, а как.  3️⃣ Telegram-каналы   Система читает нужные мне каналы.   Собирает:   — новости   — идеи   — инфоповоды    Дальше варианты:   — взять идею и переписать под себя   — сделать из поста трек   — превратить в свой пост или сценарий    И это не финал.  — генерация идей из свежих новостей отрасли   — голосовые заметки → идея → таблица   — масштабирование одной идеи: пост, статья, ролик, тред  ИТОГ   Это система, которая работает от задачи до выпуска контента.   И она адаптируется под любую нишу и любые цели.  По сути — вы просто подключаетесь к рынку   и перестаёте гадать.  Скоро запишу полноценный обзор на эту систему;75;0;{':thumbs_up:': 4, ':red_heart:': 1, ':COOL_button:': 1};108;https://t.me/Switch_On_AI;6;0;3;
2026-02-09 09:39:08+00:00;83;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;Если вы пишете тексты с ИИ и не хотите, чтобы это было заметно, начните не с темы, а с того, как текст должен звучать ☕️  Самая частая ошибка. Просто попросить написать пост про что угодно.   В ответ выходит аккуратный и логичный текст, но без жизни. Он вроде нормальный, но ощущается как чужой. Такой же, как у многих 🤖  Исправляется это просто. Один базовый промт.  Он не делает текст гениальным.   Он просто возвращает его в человеческое состояние 🙂  Вот промт, который можно ставить перед любой задачей:  Пиши, как настоящий человек. Будь профессионален, но естественен, как будто объясняешь что-то своему умному другу за чашкой кофе. Избегай клише, корпоративного жаргона и длинных тире. Никогда не пиши, как пресс-релиз и будь прямым, ясным, разговорным и настоящим. Избегай таких формулировок, как «это не просто», «это не просто слово», «и так далее».;80;0;{':thumbs_up:': 2, ':fire:': 2, ':red_heart:': 1};108;https://t.me/Switch_On_AI;5;0;5;
2026-02-08 18:36:24+00:00;82;;Лещенко 🪄 ВКЛЮЧИ ИИ;2889841744;;-1;**Тут эксперимент идёт - автопостинг в деле**  Сейчас тестирую автоматическую публикацию в канале. Собрал систему в n8n, которая постит за меня.  Идея простая: я пишу тексты заранее, складываю в таблицу. Дальше автоматизация сама всё делает - забирает пост и публикует по времени.  Что проверяю:  Удобно ли это вообще? Или лучше по старинке руками постить.  Экономит ли это реально время. В теории да, на практике посмотрим.  Рассказать подробнее, как собирал?;74;0;{':thumbs_up:': 6};108;https://t.me/Switch_On_AI;6;0;0;
